Date,Open,High,Low,Close,(High-Low),(Open-Close)
20-03-2019,11810.89,11842.88,11722,11730.87,120.88,80.02
19-03-2019,11707.38,11809.3,11664.47,11789.56,144.83,-82.18
18-03-2019,11624.78,11690.01,11610,11656.55,80.01,-31.77
15-03-2019,11838.65,11847.82,11563.11,11607.9,284.71,230.75
14-03-2019,11753.09,11836.98,11722.86,11819.49,114.12,-66.4
13-03-2019,11854.74,11878.72,11802.16,11815.36,76.56,39.38
12-03-2019,11754.24,11843.37,11747.83,11809.87,95.54,-55.63
11-03-2019,11621.85,11727.52,11613.27,11719.82,114.25,-97.97
08-03-2019,11622.4,11652.52,11558.88,11597.56,93.64,24.84
07-03-2019,11574.61,11625.55,11541.12,11578.91,84.43,-4.3
06-03-2019,11555.29,11638.66,11500.72,11523.94,137.94,31.35
05-03-2019,11426.19,11536.75,11381.12,11515.44,155.63,-89.25
01-03-2019,11392.04,11433.33,11373.71,11411.57,59.62,-19.53
28-02-2019,11358.01,11378.1,11315.29,11353.74,62.81,4.27
27-02-2019,11416.26,11473.44,11285.96,11315.03,187.48,101.23
26-02-2019,11415.9,11415.9,11303.64,11354.77,112.26,61.13
25-02-2019,11383.33,11417.78,11332.46,11408.03,85.32,-24.7
22-02-2019,11328.36,11359.59,11291.93,11344.28,67.66,-15.92
21-02-2019,11269.59,11324.06,11253.06,11300.65,71,-31.06
20-02-2019,11275.14,11299.31,11195.62,11258.95,103.69,16.19
19-02-2019,11223.28,11332.7,11206.4,11233.19,126.3,-9.91
18-02-2019,11380.26,11380.26,11189.56,11204.28,190.7,175.98
15-02-2019,11436.95,11448.23,11251.6,11358.81,196.63,78.14
14-02-2019,11421.34,11461.86,11394.61,11409.21,67.25,12.13
13-02-2019,11534.96,11609.07,11386.75,11415.76,222.32,119.2
12-02-2019,11552.96,11556.98,11438.52,11455.32,118.46,97.64
11-02-2019,11625.82,11626.1,11403.17,11539.08,222.93,86.74
08-02-2019,11778.84,11786.25,11546.97,11582.21,239.28,196.63
07-02-2019,11714.59,11776.76,11690.95,11758.11,85.81,-43.52
06-02-2019,11649.93,11706.7,11617.6,11689.36,89.1,-39.43
05-02-2019,11684.76,11699.41,11593.17,11608.33,106.24,76.43
04-02-2019,11773.59,11781.49,11645.42,11671.29,136.07,102.3
01-02-2019,11660.2,11866.48,11651.55,11748.28,214.93,-88.08
31-01-2019,11542.04,11634.2,11489.12,11615.86,145.08,-73.82
30-01-2019,11595.07,11599.71,11430.59,11465.85,169.12,129.22
29-01-2019,11539.76,11596.2,11481.18,11576.53,115.02,-36.77
28-01-2019,11678.5,11684.35,11498.69,11509.06,185.66,169.44
25-01-2019,11719.55,11809.51,11634.45,11657.36,175.06,62.19
24-01-2019,11714.44,11783.17,11686.74,11703.09,96.43,11.35
23-01-2019,11881.31,11977.64,11635.14,11683.79,342.5,197.52
22-01-2019,11851.98,11884.46,11756.54,11846.71,127.92,5.27
21-01-2019,11910.91,11942.02,11814.7,11847.35,127.32,63.56
18-01-2019,11964.11,11986.82,11854.29,11872.73,132.53,91.38
17-01-2019,12008.61,12021.03,11871.87,11942.07,149.16,66.54
16-01-2019,12044.91,12055.39,11923.94,11954.44,131.45,90.47
15-01-2019,11954.14,12054.82,11953.05,12042.97,101.77,-88.83
14-01-2019,11973.27,11973.48,11841.8,11937.54,131.68,35.73
11-01-2019,11951.56,11999.69,11903.78,11958.51,95.91,-6.95
10-01-2019,11898.57,11944.96,11872.42,11894.52,72.54,4.05
09-01-2019,11773.69,11909.76,11773.02,11886.61,136.74,-112.92
08-01-2019,11740.72,11785.08,11704.32,11755.88,80.76,-15.16
07-01-2019,11774.91,11817.89,11727.77,11740.04,90.12,34.87
04-01-2019,11752.2,11777.52,11680.06,11710.5,97.46,41.7
03-01-2019,11728.76,11850.8,11694.17,11724.75,156.63,4.01
02-01-2019,11797.01,11818.04,11642.84,11717.05,175.2,79.96
01-01-2019,11879.07,11928.62,11745.45,11797.6,183.17,81.47
31-12-2018,11878.35,11914.89,11813.5,11829.07,101.39,49.28
28-12-2018,11753.92,11880.46,11753.51,11835.84,126.95,-81.92
27-12-2018,11768.04,11775.45,11683,11747.2,92.45,20.84
26-12-2018,11601.48,11660.03,11492.18,11626.61,167.85,-25.13
24-12-2018,11749.94,11809.42,11608.28,11639.72,201.14,110.22
21-12-2018,11932.11,11967.33,11691.87,11713.09,275.46,219.02
20-12-2018,11939.89,12034.91,11879.33,11912.83,155.58,27.06
19-12-2018,11897.66,12015.84,11897.66,11989.03,118.18,-91.37
18-12-2018,11885.99,11886.18,11802.06,11848.66,84.12,37.33
17-12-2018,11799.18,11906.63,11795.13,11883.2,111.5,-84.02
14-12-2018,11731.41,11793.97,11684.04,11774.18,109.93,-42.77
13-12-2018,11747.56,11815.79,11701.53,11748.4,114.26,-0.84
12-12-2018,11477.13,11675.55,11435.81,11648.75,239.74,-171.62
11-12-2018,11264.84,11492.71,11210.37,11440.11,282.34,-175.27
10-12-2018,11411.6,11416.11,11272.81,11281.42,143.3,130.18
07-12-2018,11428.66,11484.04,11404.4,11460.83,79.64,-32.17
06-12-2018,11561.73,11561.73,11360.46,11367.53,201.27,194.2
05-12-2018,11634.37,11639.95,11501.03,11557.78,138.92,76.59
04-12-2018,11739.09,11765.12,11628.12,11642.24,137,96.85
03-12-2018,11728.73,11784.92,11625,11718.37,159.92,10.36
30-11-2018,11706.84,11763.43,11575.59,11647.29,187.84,59.55
29-11-2018,11577.3,11674.74,11551.88,11640.22,122.86,-62.92
28-11-2018,11608.9,11673.51,11483.48,11505.47,190.03,103.43
27-11-2018,11604.74,11625.14,11511.67,11573.99,113.47,30.75
26-11-2018,11366.4,11601.62,11361.27,11586.38,240.35,-219.98
22-11-2018,11423.46,11466.65,11314.52,11337.23,152.13,86.23
21-11-2018,11392.4,11444.41,11339.88,11372.57,104.53,19.83
20-11-2018,11501.08,11526.43,11363.76,11401.89,162.67,99.19
19-11-2018,11384.02,11508.13,11332.86,11483.09,175.27,-99.07
16-11-2018,11330.34,11382.65,11292.92,11339.26,89.73,-8.92
15-11-2018,11337.47,11376.74,11251.12,11286.39,125.62,51.08
14-11-2018,11234.18,11357.24,11205.07,11310.16,152.17,-75.98
13-11-2018,11146.41,11226.22,11075.96,11205.35,150.26,-58.94
12-11-2018,11241.29,11242.42,11108.41,11125.77,134.01,115.52
09-11-2018,11219.43,11261.74,11161.6,11210.37,100.14,9.06
07-11-2018,11428.66,11484.04,11404.4,11460.83,79.64,-32.17
06-11-2018,11224.35,11248.73,11085.05,11109.54,163.68,114.81
05-11-2018,11315.51,11315.78,11133.66,11188.78,182.12,126.73
02-11-2018,11086.37,11313.73,11083.37,11223.17,230.36,-136.8
01-11-2018,11202.13,11213.79,11003.51,11055.6,210.28,146.53
31-10-2018,11059.28,11143.08,10870.11,11127.84,272.97,-68.56
30-10-2018,11022.09,11063.1,10973.89,11016.74,89.21,5.35
29-10-2018,10967.93,11039.69,10883.17,11015.41,156.52,-47.48
26-10-2018,11091.73,11092.06,10852.23,10907.78,239.83,183.95
25-10-2018,11071.97,11087.8,11002.82,11044.99,84.98,26.98
24-10-2018,11085.93,11172.74,11054.39,11111.84,118.35,-25.91
23-10-2018,11127.31,11170.33,11029.82,11051.41,140.51,75.9
22-10-2018,11291.78,11306.78,11161.16,11183.46,145.62,108.32
19-10-2018,11128.39,11236.45,11091.54,11184.26,144.91,-55.87
17-10-2018,11233.14,11322.55,11076.24,11138.42,246.31,94.72
16-10-2018,11092.16,11160.09,10998.38,11126.21,161.71,-34.05
15-10-2018,11075.94,11084.01,10902.29,11041.47,181.72,34.47
12-10-2018,10773.14,11030.5,10762.6,10973.19,267.9,-200.05
11-10-2018,10596.89,10730.18,10497.79,10677.9,232.39,-81.01
10-10-2018,10661.41,10804.35,10575.3,10778.82,229.05,-117.41
09-10-2018,10846.69,10850.89,10557.74,10602.74,293.15,243.95
08-10-2018,10915.09,10930.79,10687.71,10784.08,243.08,131.01
05-10-2018,11112.27,11112.27,10821.93,10870.73,290.34,241.54
04-10-2018,11350.88,11358.26,11098.93,11130.4,259.33,220.48
03-10-2018,11623.56,11623.61,11396.37,11422.94,227.24,200.62
01-10-2018,11565.07,11614.33,11396.26,11557.93,218.07,7.14
28-09-2018,11567.82,11598.5,11390.82,11502.75,207.68,65.07
27-09-2018,11530.04,11550.42,11432.54,11503.1,117.88,26.94
26-09-2018,11767.59,11774.68,11459.8,11524.53,314.88,243.06
25-09-2018,11559.46,11731.49,11411.06,11692.65,320.43,-133.19
24-09-2018,11855.1,11875.82,11442.63,11558.6,433.19,296.5
21-09-2018,11942.22,11994.3,11535.84,11805.86,458.46,136.36
19-09-2018,12109.69,12138.82,11857.91,11893.85,280.91,215.84
18-09-2018,12000.08,12098.87,11932.15,12025.08,166.72,-25
17-09-2018,12060.81,12060.81,11900.32,11922.97,160.49,137.84
14-09-2018,12049.46,12114.18,12029.62,12068.07,84.56,-18.61
12-09-2018,11713.3,12029.29,11707.66,11997.64,321.63,-284.34
11-09-2018,12021.24,12041.41,11692.75,11716.14,348.66,305.1
10-09-2018,12199.47,12208.65,11966.16,11985.56,242.49,213.91
07-09-2018,12158.16,12213.06,12069.56,12186.08,143.5,-27.92
06-09-2018,12151.57,12183.81,12035.93,12106.99,147.88,44.58
05-09-2018,12233.45,12248.56,12014.74,12102.96,233.82,130.49
04-09-2018,12515.9,12515.9,12165.31,12237.19,350.59,278.71
03-09-2018,12842.9,12850.33,12461.29,12498.65,389.04,344.25
31-08-2018,12769.42,12812.44,12732.74,12771.69,79.7,-2.27
30-08-2018,12615.34,12739.61,12600.8,12717.68,138.81,-102.34
29-08-2018,12634.67,12636.49,12559.39,12577.97,77.1,56.7
28-08-2018,12659.71,12689.78,12581.23,12594.45,108.55,65.26
27-08-2018,12608.78,12691.64,12583.81,12635.44,107.83,-26.66
24-08-2018,12644.17,12660.6,12486.75,12553.7,173.85,90.47
23-08-2018,12536.38,12646.97,12510.21,12632.14,136.76,-95.76
21-08-2018,12540.74,12557.86,12456.96,12492.57,100.9,48.17
20-08-2018,12503.57,12539.12,12473.64,12499.87,65.48,3.7
17-08-2018,12292.11,12496.85,12292.1,12475.64,204.75,-183.53
16-08-2018,12290.8,12320.91,12219.06,12256.45,101.85,34.35
14-08-2018,12218.99,12317.71,12218.92,12276.23,98.79,-57.24
13-08-2018,12189.91,12253.95,12154.93,12206.26,99.02,-16.35
10-08-2018,12196.3,12221.99,12134.46,12186.52,87.53,9.78
09-08-2018,12162.91,12233.54,12132.1,12176.01,101.44,-13.1
08-08-2018,12110.77,12157.32,12094.17,12132.29,63.15,-21.52
07-08-2018,12191.29,12191.96,12069.59,12091.81,122.37,99.48
06-08-2018,12203.65,12231.2,12091.78,12116.06,139.42,87.59
03-08-2018,12066.66,12203.93,12066.56,12157.38,137.37,-90.72
02-08-2018,12108.3,12165.62,12028.55,12061.06,137.07,47.24
01-08-2018,12034.73,12132.8,11998.62,12105.1,134.18,-70.37
31-07-2018,11942.47,12026.29,11855.05,12012.67,171.24,-70.2
30-07-2018,11933.16,11955.98,11875.12,11926.48,80.86,6.68
27-07-2018,11873.73,12000.48,11788.94,11892.6,211.54,-18.87
26-07-2018,11656.22,11727.78,11595.91,11655.2,131.87,1.02
25-07-2018,11629.85,11670.47,11606.96,11628.94,63.51,0.91
24-07-2018,11646.85,11679.05,11580.45,11613.95,98.6,32.9
23-07-2018,11436.41,11611.55,11436.41,11600.64,175.14,-164.23
20-07-2018,11321.3,11372.17,11272.38,11340.69,99.79,-19.39
19-07-2018,11299.02,11339.17,11206.44,11319.33,132.73,-20.31
18-07-2018,11423.8,11425.23,11233.76,11261.01,191.47,162.79
17-07-2018,11476.92,11505.28,11341.65,11367.77,163.63,109.15
16-07-2018,11526.94,11549.59,11442.5,11458.89,107.09,68.05
13-07-2018,11605.13,11642.02,11465.58,11485.1,176.44,120.03
12-07-2018,11573.11,11624.86,11546.88,11586.7,77.98,-13.59
11-07-2018,11486.13,11586.06,11447.99,11546.18,138.07,-60.05
10-07-2018,11481.89,11509.44,11442.53,11496.35,66.91,-14.46
09-07-2018,11417.3,11476.54,11377.82,11450.13,98.72,-32.83
06-07-2018,11385.65,11434.15,11336.58,11363.56,97.57,22.09
05-07-2018,11271.27,11428.8,11254.43,11381.46,174.37,-110.19
04-07-2018,11220.09,11280.69,11163.31,11265.6,117.38,-45.51
03-07-2018,11165.37,11219.85,11110.02,11197.62,109.83,-32.25
02-07-2018,11258.95,11258.95,11092.93,11140.55,166.02,118.4
29-06-2018,11051.63,11225.83,11021.8,11213.28,204.03,-161.65
28-06-2018,11111.65,11113.39,10977.08,10998.29,136.31,113.36
27-06-2018,11179.22,11204.88,11058.24,11081.95,146.64,97.27
26-06-2018,11044.22,11175.75,11044.2,11146.65,131.55,-102.43
25-06-2018,11130.2,11150.58,11049.55,11061.52,101.03,68.68
22-06-2018,11019.33,11145.97,10998.65,11129.95,147.32,-110.62
21-06-2018,11116.06,11124.46,11026.82,11040.45,97.64,75.61
20-06-2018,11158.18,11177.09,11091.76,11105.33,85.33,52.85
19-06-2018,11166,11189.73,11092.76,11145.92,96.97,20.08
18-06-2018,11228.57,11262.94,11166.99,11179.72,95.95,48.85
15-06-2018,11255.4,11264.49,11162.58,11216.66,101.91,38.74
14-06-2018,11273.77,11293.18,11225.71,11260.13,67.47,13.64
13-06-2018,11392.52,11393.06,11266.87,11279.66,126.19,112.86
12-06-2018,11253.03,11354.38,11244.33,11327.68,110.05,-74.65
11-06-2018,11213.96,11318.49,11213.96,11245.26,104.53,-31.3
08-06-2018,11248.39,11257,11177.83,11203.76,79.17,44.63
07-06-2018,11153.75,11259.09,11153.75,11243.83,105.34,-90.08
06-06-2018,11032.73,11185.23,11031.81,11151.97,153.42,-119.24
05-06-2018,11109.35,11130.91,11013.16,11028.94,117.75,80.41
04-06-2018,11217.75,11234.11,11066.87,11087.88,167.24,129.87
01-06-2018,11303.06,11328.24,11202.72,11216.01,125.52,87.05
31-05-2018,11237.47,11310.24,11189.52,11291.45,120.72,-53.98
30-05-2018,11221.19,11251.28,11183.14,11226.83,68.14,-5.64
29-05-2018,11277.81,11341.22,11226.76,11238.39,114.46,39.42
28-05-2018,11273.84,11330.54,11241.57,11285.58,88.97,-11.74
25-05-2018,11195.75,11264.64,11115.43,11223.31,149.21,-27.56
24-05-2018,11160.78,11233.69,11132.41,11200.1,101.28,-39.32
23-05-2018,11236.95,11271.74,11142.84,11154.27,128.9,82.68
22-05-2018,11227.61,11280.24,11192.84,11233.56,87.4,-5.95
21-05-2018,11384.78,11389.69,11207.54,11244.53,182.15,140.25
18-05-2018,11256.74,11398.25,11180.1,11340.69,218.15,-83.95
17-05-2018,11393.69,11413.35,11218.56,11241.93,194.79,151.76
16-05-2018,11166.17,11370.33,11097.55,11344.06,272.78,-177.89
15-05-2018,11216.28,11273.68,11147.48,11159.95,126.2,56.33
14-05-2018,11173.94,11256.07,11162.81,11186.17,93.26,-12.23
11-05-2018,11130.43,11230.04,11120.96,11212.62,109.08,-82.19
10-05-2018,11166.96,11233.17,11073.53,11104,159.64,62.96
09-05-2018,11209.71,11234.31,11166.99,11182.98,67.32,26.73
08-05-2018,11218.84,11253.01,11199.49,11212,53.52,6.84
07-05-2018,11080.17,11213.38,11050.26,11190.76,163.12,-110.59
04-05-2018,11183.08,11221.17,11046.36,11067.02,174.81,116.06
03-05-2018,11311.99,11312.28,11119.94,11159.65,192.34,152.34
02-05-2018,11319.66,11412.03,11255.34,11288.25,156.69,31.41
30-04-2018,11210.21,11339.19,11186.67,11305.73,152.52,-95.52
27-04-2018,11168.2,11207.68,11142.65,11155.13,65.03,13.07
26-04-2018,11000.48,11146.82,11000.48,11128.58,146.34,-128.1
25-04-2018,11018.83,11063.65,10948.92,10991.33,114.73,27.5
24-04-2018,11052.63,11122.1,11017.79,11031.48,104.31,21.15
23-04-2018,11094.86,11109.05,11007.36,11020.91,101.69,73.95
20-04-2018,11068.23,11117.86,11007.95,11068.48,109.91,-0.25
19-04-2018,11070.61,11110.06,11031.78,11077.88,78.28,-7.27
18-04-2018,10867.79,11084.87,10862.45,11016.4,222.42,-148.61
17-04-2018,10738.39,10857.04,10733.29,10846.24,123.75,-107.85
16-04-2018,10632.57,10741.69,10618.04,10733.61,123.65,-101.04
13-04-2018,10673.34,10690.77,10605.43,10631.31,85.34,42.03
12-04-2018,10679.37,10685.38,10641.18,10663.18,44.2,16.19
11-04-2018,10669.91,10711.58,10613.38,10680.01,98.2,-10.1
10-04-2018,10672.9,10714.67,10655.86,10671.67,58.81,1.23
09-04-2018,10567.08,10686.04,10554.99,10673.7,131.05,-106.62
06-04-2018,10517.16,10564.3,10515.99,10552.42,48.31,-35.26
05-04-2018,10436.59,10528.36,10435.53,10514.99,92.83,-78.4
04-04-2018,10460.39,10494.3,10410.77,10436.34,83.53,24.05
03-04-2018,10438.82,10472.09,10399,10451.96,73.09,-13.14
02-04-2018,10342.08,10461.97,10299.27,10438.29,162.7,-96.21
28-03-2018,10312.4,10386.04,10271.47,10290.14,114.57,22.26
27-03-2018,10272.66,10425.66,10272.62,10328.1,153.04,-55.44
26-03-2018,10117.51,10376.6,10117.36,10259.42,259.24,-141.91
23-03-2018,10186.12,10232.16,10126.2,10188.02,105.96,-1.9
22-03-2018,10306.6,10347.12,10243.7,10253.67,103.42,52.93
21-03-2018,10278.87,10359.93,10276.61,10291.11,83.32,-12.24
20-03-2018,10219.8,10279.21,10204.57,10263.21,74.64,-43.41
19-03-2018,10317.4,10326.72,10211.1,10233.75,115.62,83.65
16-03-2018,10392.38,10424.5,10245.12,10298.31,179.38,94.07
15-03-2018,10467.76,10512.77,10401.82,10413.07,110.95,54.69
14-03-2018,10472.01,10494.84,10423.94,10467.66,70.9,4.35
13-03-2018,10504.5,10556.28,10446.15,10496.88,110.13,7.62
12-03-2018,10349.14,10520.73,10349.07,10498.1,171.66,-148.96
09-03-2018,10294.56,10331.91,10256.41,10278.73,75.5,15.83
08-03-2018,10299.59,10379.96,10244.28,10264.56,135.68,35.03
07-03-2018,10261.53,10350.62,10215.44,10285.94,135.18,-24.41
06-03-2018,10426.97,10451.21,10244.41,10276.77,206.8,150.2
05-03-2018,10511.71,10511.75,10370.14,10384.31,141.61,127.4
01-03-2018,10508.11,10538.75,10480.08,10515.05,58.67,-6.94
28-02-2018,10545.24,10576.91,10484.64,10506.36,92.27,38.88
27-02-2018,10602.03,10635.72,10566.69,10579.31,69.03,22.72
26-02-2018,10572.91,10612.43,10549.24,10559.86,63.19,13.05
23-02-2018,10478.57,10576.12,10478.48,10562.66,97.64,-84.09
22-02-2018,10524.91,10524.91,10457.57,10477.56,67.34,47.35
21-02-2018,10445.15,10530.25,10444.35,10513.4,85.9,-68.25
20-02-2018,10446.32,10503.69,10420.42,10435.18,83.27,11.14
19-02-2018,10538.1,10549,10397.46,10442.28,151.54,95.82
16-02-2018,10641.78,10661.6,10518.99,10537.88,142.61,103.9
15-02-2018,10589.42,10688.7,10536.45,10598.08,152.25,-8.66
14-02-2018,10630.51,10659.1,10528.96,10563.32,130.14,67.19
12-02-2018,10549.23,10643.01,10547.82,10589.28,95.19,-40.05
09-02-2018,10469.78,10557.54,10401.59,10527.24,155.95,-57.46
08-02-2018,10557.99,10633.51,10532.83,10570.95,100.68,-12.96
07-02-2018,10600.09,10629.44,10515.1,10532.53,114.34,67.56
06-02-2018,10476.54,10566.76,10283.58,10496.07,283.18,-19.53
05-02-2018,10573.18,10728.6,10542.3,10705.8,186.3,-132.62
02-02-2018,10766.9,10902.72,10585.48,10684.86,317.24,82.04
01-02-2018,10740.91,11047.02,10619.14,10779.68,427.88,-38.77
31-01-2018,10828.27,10837.52,10674.89,10711.47,162.63,116.8
30-01-2018,10877.16,10889.21,10770.8,10847.41,118.41,29.75
29-01-2018,10924.73,10996.9,10860.13,10883.67,136.77,41.06
25-01-2018,10977.89,11000.85,10866.08,10936.49,134.77,41.4
24-01-2018,10930.5,11010.72,10889.01,10995.25,121.71,-64.75
23-01-2018,10880.9,10951.35,10879.17,10936.32,72.18,-55.42
22-01-2018,10861.32,10898.5,10828.59,10880.03,69.91,-18.71
19-01-2018,10873.16,10902.13,10792.97,10862.79,109.16,10.37
18-01-2018,10821.59,10910.68,10745.45,10817.54,165.23,4.05
17-01-2018,10687.59,10767.05,10580.81,10738.39,186.24,-50.8
16-01-2018,10821.21,10858.64,10663.11,10685.14,195.53,136.07
15-01-2018,10813.8,10892.29,10799.59,10806.7,92.7,7.1
12-01-2018,10873.75,10917.55,10767.05,10815.73,150.5,58.02
11-01-2018,10825.75,10887.55,10807.55,10872.29,80,-46.54
10-01-2018,10876.08,10925.18,10801.32,10830.15,123.86,45.93
09-01-2018,10807.73,10891.03,10777.67,10845.6,113.36,-37.87
08-01-2018,10715.73,10813.76,10715.53,10797.09,98.23,-81.36
05-01-2018,10659.22,10727.75,10658.84,10713.3,68.91,-54.08
04-01-2018,10664.38,10672.51,10622.31,10635.05,50.2,29.33
03-01-2018,10606.61,10691.58,10606.47,10635.31,85.11,-28.7
02-01-2018,10689.8,10699.34,10587.93,10603.58,111.41,86.22
01-01-2018,10697.35,10756.94,10651.47,10664.49,105.47,32.86
29-12-2017,10636.6,10712.4,10626.09,10695.18,86.31,-58.58
28-12-2017,10660.02,10688.56,10578.06,10604.67,110.5,55.35
27-12-2017,10706.04,10706.04,10619.36,10631.81,86.68,74.23
26-12-2017,10660.55,10701.63,10645.85,10664.3,55.78,-3.75
22-12-2017,10660.37,10689.14,10637.16,10657.08,51.98,3.29
21-12-2017,10666.82,10712.55,10627.4,10648.71,85.15,18.11
20-12-2017,10648.06,10703.48,10613.41,10667.99,90.07,-19.93
19-12-2017,10577.4,10657.1,10562.65,10650.28,94.45,-72.88
18-12-2017,10559.54,10616.56,10330.84,10553.83,285.72,5.71
15-12-2017,10549.3,10604.63,10521.58,10552.79,83.05,-3.49
14-12-2017,10466.49,10561.07,10391.56,10517.43,169.51,-50.94
13-12-2017,10490.28,10568.28,10414.6,10445.69,153.68,44.59
12-12-2017,10633.55,10633.59,10498.52,10517.15,135.07,116.4
11-12-2017,10592.16,10672.8,10585.01,10627.11,87.79,-34.95
08-12-2017,10364.01,10581.03,10363.92,10562.37,217.11,-198.36
07-12-2017,10227.59,10344.85,10227.17,10331.84,117.68,-104.25
06-12-2017,10261.48,10277.36,10216.48,10227.19,60.88,34.29
05-12-2017,10285.88,10299.32,10231.11,10265.46,68.21,20.42
04-12-2017,10303.18,10325.3,10228.15,10284.64,97.15,18.54
01-12-2017,10344.85,10416.39,10268.58,10284.44,147.81,60.41
30-11-2017,10328.55,10391.67,10299.94,10321.18,91.73,7.37
29-11-2017,10360.08,10397.79,10347.14,10364.27,50.65,-4.19
28-11-2017,10345.38,10387.12,10301.25,10347.79,85.87,-2.41
27-11-2017,10361.06,10365.15,10288.28,10337.91,76.87,23.15
24-11-2017,10314.28,10373.8,10306.38,10357.87,67.42,-43.59
23-11-2017,10310.97,10363.75,10278.46,10313.81,85.29,-2.84
22-11-2017,10282.65,10326.76,10274.05,10305.25,52.71,-22.6
21-11-2017,10321.13,10360.99,10282.88,10296.41,78.11,24.72
20-11-2017,10274.28,10338.2,10245.21,10313.79,92.99,-39.51
17-11-2017,10215.36,10312.96,10215.24,10260.47,97.72,-45.11
16-11-2017,10126.35,10203.4,10091.42,10190.15,111.98,-63.8
15-11-2017,10242.19,10262.32,10061.08,10099.79,201.24,142.4
14-11-2017,10276.66,10315.16,10209.89,10227.52,105.27,49.14
13-11-2017,10381.86,10419.94,10251.54,10268.36,168.4,113.5
10-11-2017,10296.2,10392.94,10268.21,10353.35,124.73,-57.15
09-11-2017,10344.19,10390.38,10236.57,10290.96,153.81,53.23
08-11-2017,10302.15,10346.8,10282.52,10296.98,64.28,5.17
07-11-2017,10339.52,10387.86,10288.9,10306.65,98.96,32.87
06-11-2017,10357.91,10384.62,10312.25,10329.79,72.37,28.12
03-11-2017,10347.15,10367.3,10294.24,10305.86,73.06,41.29
02-11-2017,10420.77,10425.57,10293.23,10303.67,132.34,117.1
01-11-2017,10300.15,10429.61,10296.36,10399.92,133.25,-99.77
31-10-2017,10267.75,10295.71,10217.05,10263.72,78.66,4.03
30-10-2017,10302.29,10334.05,10221.44,10235.06,112.61,67.23
27-10-2017,10263.09,10396.71,10256.52,10277.77,140.19,-14.68
26-10-2017,10281.97,10289.92,10213.14,10254.68,76.78,27.29
25-10-2017,10249.81,10281.47,10231.74,10252.77,49.73,-2.96
24-10-2017,10190.91,10239.44,10187.55,10214.27,51.89,-23.36
23-10-2017,10258.22,10328.49,10159.47,10182.07,169.02,76.15
19-10-2017,10311.26,10311.26,10226.38,10249.28,84.88,61.98
18-10-2017,10270.67,10277.4,10215.3,10268.13,62.1,2.54
17-10-2017,10246.03,10274.78,10217.53,10253.69,57.25,-7.66
16-10-2017,10196.99,10297.67,10196.99,10242.38,100.68,-45.39
13-10-2017,10225.49,10236.58,10159.1,10181.74,77.48,43.75
12-10-2017,10096.24,10243.54,10077.15,10207.6,166.39,-111.36
11-10-2017,10113.47,10130.6,10048.11,10088.17,82.49,25.3
10-10-2017,10124.08,10152.27,10079.43,10097.82,72.84,26.26
09-10-2017,10116.92,10136.66,10075.75,10122.5,60.91,-5.58
06-10-2017,10014.4,10072,10013.8,10056.53,58.2,-42.13
05-10-2017,10070.92,10089.3,9987.14,10007.32,102.16,63.6
04-10-2017,9932.96,10056.99,9918.62,10037.01,138.37,-104.05
03-10-2017,9811.19,9901.87,9804.19,9881.65,97.68,-70.46
29-09-2017,9853.45,9883.75,9760.45,9772.71,123.3,80.74
28-09-2017,9805.42,9874.82,9791.27,9837.78,83.55,-32.36
27-09-2017,9950.12,9966.69,9750.22,9775.09,216.47,175.03
26-09-2017,9954.19,9978.73,9833.32,9889.76,145.41,64.43
25-09-2017,10039,10055.42,9893.69,9926.18,161.73,112.82
22-09-2017,10138.62,10140.53,10004.15,10025.17,136.38,113.45
21-09-2017,10223.66,10236.37,10095.65,10132.19,140.72,91.47
20-09-2017,10214.39,10227,10182.39,10205.89,44.61,8.5
19-09-2017,10172.01,10236.89,10126.06,10190.56,110.83,-18.55
18-09-2017,10168.24,10205.77,10148.84,10155.56,56.93,12.68
15-09-2017,10168.08,10171.73,10108.44,10136.25,63.29,31.83
14-09-2017,10196.38,10204.41,10138.15,10162.67,66.26,33.71
13-09-2017,10268.97,10269.99,10141.4,10153.01,128.59,115.96
12-09-2017,10157.52,10270.81,10157.52,10259,113.29,-101.48
11-09-2017,10099.77,10160.51,10090.15,10133.02,70.36,-33.25
08-09-2017,10047.61,10116.34,10041.9,10075.61,74.44,-28
07-09-2017,10084.28,10137.54,10018.17,10029.05,119.37,55.23
06-09-2017,10131.31,10140.38,10039.65,10052.06,100.73,79.25
05-09-2017,10129.19,10193.62,10116.75,10161.05,76.87,-31.86
04-09-2017,10208.85,10212.5,10109.44,10123.53,103.06,85.32
01-09-2017,10168.12,10235.9,10151.78,10201.23,84.12,-33.11
31-08-2017,10152.69,10185.5,10092.13,10174.12,93.37,-21.43
30-08-2017,10075.88,10162.43,10051.73,10142.21,110.7,-66.33
29-08-2017,10124.76,10125.02,10019.8,10041.2,105.22,83.56
28-08-2017,10021.73,10143.55,10012.43,10130.07,131.12,-108.34
24-08-2017,10059.82,10073.35,10011.93,10018.53,61.42,41.29
23-08-2017,10055.7,10089.42,10025.35,10042.2,64.07,13.5
22-08-2017,10055.46,10092.56,10021.73,10046.07,70.83,9.39
21-08-2017,10113.5,10138.75,10025.39,10045.46,113.36,68.04
18-08-2017,10016,10098.17,9970.53,10076.13,127.64,-60.13
17-08-2017,10059.69,10075.11,9987.4,10000.38,87.71,59.31
