date,open,high,low,close,volume
2018-05-23,3749.95,3749.95,3690.05,3695.0,333105
2018-05-24,3701.5,3723.95,3631.75,3669.9,397878
2018-05-25,3685.1,3700.0,3662.0,3698.0,270907
2018-05-28,3691.0,3744.9,3685.0,3732.0,368810
2018-05-29,3750.0,3775.0,3701.0,3705.0,347482
2018-05-30,3691.0,3732.4,3690.0,3692.0,201031
2018-05-31,3725.0,3764.7,3691.05,3716.4,732241
2018-06-01,3744.0,3749.8,3671.0,3680.0,232216
2018-06-04,3695.0,3725.9,3626.2,3721.0,200201
2018-06-05,3701.0,3708.6,3636.05,3665.0,204704
2018-06-06,3662.2,3723.4,3635.6,3694.8,200477
2018-06-07,3724.9,3734.75,3702.4,3721.0,149822
2018-06-08,3714.0,3729.05,3674.85,3729.05,281583
2018-06-11,3728.15,3830.0,3715.0,3784.0,283200
2018-06-12,3810.0,3814.7,3755.9,3762.2,261541
2018-06-13,3779.75,3834.75,3746.9,3800.0,239209
2018-06-14,3788.9,3788.9,3745.0,3765.05,235283
2018-06-15,3762.45,3791.9,3671.85,3681.5,587083
2018-06-18,3680.6,3685.7,3642.1,3666.05,238733
2018-06-19,3652.0,3660.0,3612.4,3650.0,249602
2018-06-20,3655.0,3663.0,3625.0,3657.0,222623
2018-06-21,3669.95,3669.95,3600.0,3617.0,321788
2018-06-22,3620.0,3654.7,3563.0,3649.7,330129
2018-06-25,3653.0,3770.0,3632.0,3737.55,498655
2018-06-26,3754.65,3863.8,3750.5,3835.0,581335
2018-06-27,3850.0,3857.4,3750.0,3767.9,393717
2018-06-28,3772.95,3784.95,3686.05,3723.0,545424
2018-06-29,3729.05,3830.4,3715.05,3798.5,320704
2018-07-02,3798.5,3826.8,3734.1,3777.0,224113
2018-07-03,3785.0,3785.0,3730.35,3755.0,244280
2018-07-04,3735.0,3805.0,3735.0,3793.0,190337
2018-07-05,3793.35,3961.75,3793.35,3936.85,499681
2018-07-06,3925.75,3998.0,3890.0,3941.05,326878
2018-07-09,3989.7,4013.7,3890.5,3892.1,282483
2018-07-10,3901.15,3974.0,3901.15,3950.6,185978
2018-07-11,3947.85,3962.0,3923.0,3951.85,236743
2018-07-12,3962.2,4050.0,3939.15,3955.5,558188
2018-07-13,3957.15,4022.9,3950.0,3965.0,236485
2018-07-16,3961.6,3977.55,3834.2,3878.0,284149
2018-07-17,3864.0,3925.5,3840.3,3904.9,175502
2018-07-18,3908.9,3977.0,3810.0,3815.05,796463
2018-07-19,3830.0,3878.2,3783.0,3848.55,341562
2018-07-20,3833.7,3885.0,3831.0,3885.0,196728
2018-07-23,3910.3,4043.0,3879.05,3980.0,257060
2018-07-24,4070.0,4230.0,4050.0,4130.0,546769
2018-07-25,4134.25,4134.25,3986.25,4028.95,247201
2018-07-26,4040.0,4172.95,4040.0,4155.0,839344
2018-07-27,4165.0,4189.95,4100.2,4125.0,189962
2018-07-30,4145.0,4250.0,4125.0,4240.0,329307
2018-07-31,4235.0,4242.9,4171.5,4194.0,251182
2018-08-01,4205.5,4229.95,4153.35,4182.4,159027
2018-08-02,4187.0,4224.0,4152.0,4180.0,135466
2018-08-03,4200.0,4220.8,4152.65,4165.6,201179
2018-08-06,4180.6,4210.0,4137.2,4170.0,183606
2018-08-07,4170.0,4269.0,4165.25,4200.0,460667
2018-08-08,4212.2,4259.35,4191.25,4244.15,297032
2018-08-09,4242.0,4319.95,4216.75,4313.0,336418
2018-08-10,4315.0,4331.85,4230.0,4235.0,287193
2018-08-13,4224.95,4224.95,4175.15,4194.25,154890
2018-08-14,4194.5,4339.9,4194.0,4297.0,455703
2018-08-16,4285.0,4285.0,4200.05,4212.05,429937
2018-08-17,4250.05,4308.55,4204.6,4288.0,261777
2018-08-20,4294.95,4339.8,4273.0,4298.0,135127
2018-08-21,4305.1,4393.0,4305.1,4335.7,270808
2018-08-23,4376.0,4383.9,4304.0,4344.0,188501
2018-08-24,4335.0,4399.0,4280.0,4315.0,241639
2018-08-27,4333.0,4380.0,4320.65,4370.0,199972
2018-08-28,4380.0,4460.0,4350.0,4428.0,301666
2018-08-29,4434.95,4434.95,4375.5,4395.5,177009
2018-08-30,4403.05,4445.0,4386.0,4439.0,331768
2018-08-31,4416.45,4493.6,4398.15,4463.2,299220
2018-09-03,4465.0,4465.0,4354.4,4361.0,149891
2018-09-04,4365.0,4371.95,4176.0,4211.0,325433
2018-09-05,4190.0,4248.5,4106.1,4156.25,384219
2018-09-06,4207.75,4271.85,4131.0,4152.0,372753
2018-09-07,4156.8,4287.7,4152.75,4274.6,195470
2018-09-10,4237.65,4259.55,4138.3,4149.95,337511
2018-09-11,4159.0,4187.95,4089.1,4100.55,317494
2018-09-12,4124.9,4138.0,4056.0,4093.0,232821
2018-09-14,4141.9,4199.0,4095.45,4180.0,634619
2018-09-17,4156.05,4174.95,4090.65,4102.0,210317
2018-09-18,4103.5,4112.9,4028.0,4057.8,268048
2018-09-19,4085.0,4088.0,4045.75,4049.4,322247
2018-09-21,4075.0,4099.7,3910.5,4060.0,550961
2018-09-24,4034.15,4055.45,3926.95,3965.0,421361
2018-09-25,3974.65,4049.0,3950.75,4026.55,248812
2018-09-26,4048.7,4102.35,4025.0,4050.0,283063
2018-09-27,4085.15,4213.6,4022.0,4136.5,525578
2018-09-28,4150.0,4151.3,4014.05,4069.0,318524
2018-10-01,4033.15,4045.0,3854.0,3941.15,427650
2018-10-03,3969.8,3969.8,3813.05,3850.0,500029
2018-10-04,3833.45,3960.05,3777.9,3940.0,534551
2018-10-05,3920.0,3920.0,3768.5,3785.0,379993
2018-10-08,3784.8,3786.0,3701.55,3743.0,427053
2018-10-09,3778.95,3864.5,3744.05,3781.05,215186
2018-10-10,3782.0,3829.0,3725.0,3779.85,272938
2018-10-11,3712.8,3739.9,3631.2,3683.45,241356
2018-10-12,3727.9,3815.0,3705.15,3785.5,289542
2018-10-15,3802.5,3819.8,3662.1,3718.55,234369
2018-10-16,3742.0,3814.0,3713.05,3761.0,307812
2018-10-17,3785.45,3790.5,3715.05,3719.85,166374
2018-10-19,3600.0,3650.0,3526.65,3618.0,756982
2018-10-22,3583.65,3597.95,3446.1,3462.0,708263
2018-10-23,3453.65,3460.9,3262.15,3345.3,808518
2018-10-24,3380.0,3434.85,3330.45,3387.6,353795
2018-10-25,3342.05,3389.2,3277.5,3373.0,519217
2018-10-26,3351.2,3399.4,3292.0,3380.0,270315
2018-10-29,3403.8,3455.3,3363.2,3450.0,277931
2018-10-30,3441.3,3500.95,3422.55,3458.0,158723
2018-10-31,3469.5,3519.9,3374.0,3475.1,371117
2018-11-01,3515.05,3615.95,3470.0,3590.0,227650
2018-11-02,3611.45,3867.0,3605.0,3730.0,443941
2018-11-05,3714.95,3795.4,3658.15,3761.0,229195
2018-11-06,3771.5,3807.55,3712.6,3745.0,277383
2018-11-07,3766.6,3803.0,3750.1,3780.0,52658
2018-11-09,3798.75,3828.15,3769.35,3818.0,200652
2018-11-12,3837.95,3884.15,3712.3,3724.45,287196
2018-11-13,3725.0,3849.25,3725.0,3813.4,213398
2018-11-14,3836.15,3978.0,3832.35,3910.0,449482
2018-11-15,3927.8,3933.8,3830.05,3903.0,233059
2018-11-16,3955.0,3980.0,3913.0,3970.0,219199
2018-11-19,3970.05,4045.0,3952.45,4024.0,448107
2018-11-20,4031.95,4046.5,3960.0,3966.25,182538
2018-11-21,3993.9,4053.9,3937.5,4038.05,310427
2018-11-22,4049.95,4050.0,3939.0,3951.8,234874
2018-11-26,3993.0,4000.0,3941.85,3965.0,274093
2018-11-27,3977.45,4029.0,3950.25,3999.0,290111
2018-11-28,4005.6,4040.0,3982.2,4010.0,293828
2018-11-29,4015.0,4057.75,4014.0,4025.0,495446
2018-11-30,4029.95,4081.0,3985.9,4003.0,636929
2018-12-03,4037.9,4100.0,4014.9,4067.2,356370
2018-12-04,4055.0,4102.4,4021.3,4050.0,227898
2018-12-05,4020.3,4029.4,3954.15,3965.0,175365
2018-12-06,3948.0,3955.85,3823.95,3864.9,271249
2018-12-07,3890.25,3958.0,3880.05,3940.0,188155
2018-12-10,3880.0,3880.0,3763.1,3775.0,290444
2018-12-11,3748.95,3896.0,3728.1,3873.7,324567
2018-12-12,3886.9,3950.0,3874.1,3940.3,183474
2018-12-13,3986.15,3986.15,3925.0,3970.0,212051
2018-12-14,4039.0,4043.0,3975.0,3998.5,309053
2018-12-17,4010.0,4021.55,3965.05,4000.0,130086
2018-12-18,3995.65,4017.1,3982.15,4008.0,196320
2018-12-19,4017.1,4173.75,4005.1,4095.0,989587
2018-12-20,4052.65,4133.2,4010.15,4073.0,540411
2018-12-21,4025.8,4080.0,3956.05,3987.0,387525
2018-12-24,3941.25,4010.0,3905.0,3910.0,321580
2018-12-26,3891.1,4007.15,3857.05,3993.65,224052
2018-12-27,4015.0,4020.5,3955.0,3975.1,255324
2018-12-28,3986.6,4021.95,3985.0,4004.0,196470
2018-12-31,4030.0,4031.55,3980.0,3990.0,157640
2019-01-01,4000.0,4014.35,3967.8,4009.9,92847
2019-01-02,4000.0,4018.95,3973.95,3996.65,143685
2019-01-03,4015.0,4015.0,3876.2,3885.1,223009
2019-01-04,3912.5,3927.0,3854.75,3913.5,219843
2019-01-07,3942.95,3985.4,3913.85,3924.4,219895
2019-01-08,3915.0,3943.45,3840.0,3892.35,270162
2019-01-09,3917.0,3934.9,3800.0,3810.1,248252
2019-01-10,3820.0,3847.0,3804.6,3811.1,138327
2019-01-11,3818.2,3851.55,3751.1,3775.0,248670
2019-01-14,3770.2,3796.95,3737.95,3776.4,198311
2019-01-15,3792.0,3845.0,3771.05,3823.6,298654
2019-01-16,3843.0,3908.0,3835.2,3884.2,201500
2019-01-17,3892.0,3914.75,3810.0,3838.0,235693
2019-01-18,3859.0,3859.0,3771.6,3815.05,237821
2019-01-21,3810.0,3866.5,3790.0,3853.0,279767
2019-01-22,3850.0,3887.0,3806.5,3862.0,223364
2019-01-23,3862.0,3886.05,3840.75,3850.0,171165
2019-01-24,3856.0,3878.3,3770.05,3784.0,808358
2019-01-25,3800.0,3800.0,3481.0,3528.0,1592764
2019-01-28,3510.0,3510.0,3332.45,3375.0,1259456
2019-01-29,3375.0,3507.9,3375.0,3420.0,754256
2019-01-30,3420.0,3467.3,3366.0,3441.1,303607
2019-01-31,3454.0,3539.95,3432.1,3520.0,619461
2019-02-01,3530.0,3538.55,3446.0,3481.0,744982
2019-02-04,3480.05,3489.95,3402.0,3441.1,325568
2019-02-05,3447.5,3472.0,3410.0,3460.5,286164
2019-02-06,3484.9,3534.9,3441.0,3514.9,341179
2019-02-07,3509.7,3606.85,3497.5,3564.4,366690
2019-02-08,3535.0,3587.95,3515.25,3555.8,286643
2019-02-11,3565.6,3565.6,3440.1,3453.0,206286
2019-02-12,3440.0,3498.3,3415.1,3467.0,266036
2019-02-13,3482.7,3496.8,3450.0,3468.05,191063
2019-02-14,3454.0,3503.75,3430.45,3495.5,156254
2019-02-15,3489.9,3489.9,3368.05,3445.0,276185
2019-02-18,3452.0,3459.0,3380.45,3425.0,270107
2019-02-19,3410.15,3504.95,3410.15,3460.0,213739
2019-02-20,3474.1,3595.15,3471.1,3580.05,243723
2019-02-21,3583.0,3654.0,3560.0,3631.25,393905
2019-02-22,3631.0,3664.5,3605.0,3615.1,216633
2019-02-25,3620.0,3724.45,3617.15,3710.05,445215
2019-02-26,3690.0,3816.0,3676.2,3786.25,700127
2019-02-27,3810.0,3904.95,3802.1,3870.0,680798
2019-02-28,3915.0,3915.0,3795.5,3810.0,715890
2019-03-01,3839.9,3899.5,3826.6,3895.0,269944
2019-03-05,3893.9,3978.7,3878.35,3937.25,367435
2019-03-06,3963.0,4020.0,3937.0,3966.0,348982
2019-03-07,3978.8,3987.8,3900.35,3917.8,382704
2019-03-08,3924.8,3986.15,3885.5,3969.0,253479
2019-03-11,3975.5,4057.5,3955.65,4049.05,389755
2019-03-12,4063.9,4147.8,4050.5,4095.0,609301
2019-03-13,4099.0,4140.0,4011.05,4029.0,380557
2019-03-14,4036.9,4058.95,3932.0,3961.0,301711
2019-03-15,3990.0,3990.0,3905.0,3920.0,338458
2019-03-18,3949.0,3979.0,3918.05,3972.0,285873
2019-03-19,3970.2,4012.0,3965.5,3981.25,370583
2019-03-20,3985.0,4005.7,3910.9,3912.0,294714
2019-03-22,3940.0,3976.9,3883.6,3924.0,399502
2019-03-25,3911.0,3911.0,3850.0,3869.0,265137
2019-03-26,3869.0,3944.75,3830.0,3930.0,336622
2019-03-27,3951.7,3997.2,3880.0,3900.0,442933
2019-03-28,3920.0,3968.0,3896.0,3900.0,543972
2019-03-29,3934.7,4009.0,3913.0,3998.7,384819
2019-04-01,4040.0,4146.0,4020.0,4030.0,739384
2019-04-02,4062.0,4083.5,3985.6,4020.0,413184
2019-04-03,4025.0,4072.95,3985.0,4015.0,253339
2019-04-04,4026.4,4112.0,4001.6,4100.0,713557
2019-04-05,4104.0,4206.0,4086.95,4203.9,738237
2019-04-08,4224.0,4234.45,4136.3,4154.0,787245
2019-04-09,4154.0,4173.9,4107.45,4157.6,262042
2019-04-10,4167.9,4167.9,4120.0,4135.0,231379
2019-04-11,4140.0,4161.0,4093.85,4149.0,447657
2019-04-12,4150.1,4196.15,4137.0,4155.1,396950
2019-04-15,4179.8,4234.3,4158.0,4223.15,295277
2019-04-16,4229.6,4284.95,4206.1,4250.2,268266
2019-04-18,4279.7,4279.7,4220.0,4260.55,209672
2019-04-22,4235.0,4279.0,4180.0,4200.15,181724
2019-04-23,4212.0,4232.55,4182.05,4195.7,315893
2019-04-24,4156.3,4432.0,4110.55,4432.0,1984982
2019-04-25,4450.5,4686.0,4449.85,4635.0,3319713
2019-04-26,4630.0,4637.6,4562.8,4607.65,1001587
2019-04-30,4607.0,4649.05,4555.0,4617.0,652770
2019-05-02,4615.0,4633.05,4576.6,4614.0,504876
2019-05-03,4620.5,4628.0,4552.3,4559.8,410470
2019-05-06,4500.05,4556.35,4485.55,4530.0,487748
2019-05-07,4536.1,4558.85,4515.05,4538.0,624919
2019-05-08,4530.0,4550.0,4488.25,4505.0,566373
2019-05-09,4494.0,4523.95,4455.3,4480.0,590163
2019-05-10,4508.7,4508.7,4422.6,4425.0,233108
2019-05-13,4425.0,4425.0,4320.0,4336.2,408271
2019-05-14,4326.0,4460.0,4289.05,4415.0,617564
2019-05-15,4447.7,4447.7,4324.2,4335.0,347451
2019-05-16,4345.0,4525.0,4322.0,4510.0,613271
2019-05-17,4500.0,4508.9,4435.2,4499.0,512886
2019-05-20,4560.25,4807.3,4560.25,4771.8,966824
2019-05-21,4789.0,4789.0,4618.95,4649.6,670532
2019-05-22,4662.7,4673.05,4592.0,4652.0,607832
2019-05-23,4700.0,4884.0,4652.3,4682.0,970897
2019-05-24,4719.0,4807.65,4660.2,4786.75,782328
2019-05-27,4800.0,4903.85,4763.55,4838.55,609205
2019-05-28,4848.5,4865.0,4752.7,4756.6,664284
2019-05-29,4774.0,4774.0,4703.15,4715.05,317878
2019-05-30,4719.0,4771.0,4707.05,4770.0,767201
2019-05-31,4768.0,4777.0,4660.0,4748.0,574594
2019-06-03,4780.0,4792.1,4730.05,4754.75,640955
2019-06-04,4762.3,4782.0,4675.15,4694.0,529410
2019-06-06,4692.5,4692.5,4534.0,4568.75,761480
2019-06-07,4559.0,4649.0,4550.55,4565.0,490770
2019-06-10,4584.7,4620.1,4561.1,4598.0,436334
2019-06-11,4628.0,4628.0,4576.3,4584.8,270001
2019-06-12,4575.0,4596.0,4536.25,4570.55,216072
2019-06-13,4565.0,4579.45,4543.1,4570.95,265110
2019-06-14,4559.0,4574.9,4480.0,4489.15,296595
2019-06-17,4518.0,4518.0,4433.5,4445.0,281163
2019-06-18,4437.25,4536.0,4437.05,4531.05,258770
2019-06-19,4537.7,4560.0,4433.1,4498.0,313671
2019-06-20,4499.0,4588.35,4425.0,4585.0,450753
2019-06-21,4576.0,4646.9,4556.6,4609.0,631139
2019-06-24,4555.5,4640.3,4545.6,4585.0,226237
2019-06-25,4570.0,4627.0,4537.0,4585.2,330952
2019-06-26,4585.2,4634.0,4582.95,4595.15,434189
2019-06-27,4605.0,4656.9,4575.0,4600.2,717411
2019-06-28,4610.0,4624.35,4531.0,4547.0,263969
2019-07-01,4569.8,4572.3,4490.0,4520.35,260602
2019-07-02,4540.0,4554.65,4493.95,4550.7,242282
2019-07-03,4549.95,4579.95,4540.2,4564.0,161780
2019-07-04,4567.8,4663.95,4567.75,4639.0,406926
2019-07-05,4645.35,4707.0,4501.25,4525.05,664901
2019-07-08,4524.0,4524.0,4344.45,4390.0,323723
2019-07-09,4392.0,4544.85,4351.6,4495.0,374066
2019-07-10,4476.0,4529.0,4431.85,4468.2,313190
2019-07-11,4492.1,4558.0,4470.85,4521.0,289382
2019-07-12,4543.8,4618.9,4520.1,4569.55,481642
2019-07-15,4576.0,4605.0,4532.3,4593.0,270870
2019-07-16,4590.1,4614.95,4568.75,4600.0,219371
2019-07-17,4600.9,4622.55,4591.05,4614.0,298898
2019-07-18,4612.3,4621.0,4575.0,4604.0,226798
2019-07-19,4655.0,4710.0,4490.15,4540.0,900324
2019-07-22,4523.1,4600.85,4450.15,4570.0,284707
2019-07-23,4584.1,4619.9,4521.5,4534.0,313842
2019-07-24,4549.0,4553.45,4430.05,4460.0,221085
2019-07-25,4460.0,4534.0,4442.85,4452.5,395575
2019-07-26,4477.0,4527.0,4425.05,4501.0,219527
2019-07-29,4499.0,4528.0,4347.6,4361.0,380086
2019-07-30,4351.0,4407.0,4301.0,4317.6,372393
2019-07-31,4296.9,4360.85,4211.0,4330.0,687761
2019-08-01,4296.35,4334.6,4180.0,4236.4,384703
2019-08-02,4212.9,4373.9,4183.35,4308.4,469826
2019-08-05,4281.3,4316.65,4185.5,4246.0,314587
2019-08-06,4208.1,4368.3,4208.1,4354.8,412033
2019-08-07,4348.9,4423.2,4326.65,4346.4,711548
2019-08-08,4374.85,4403.85,4131.4,4242.6,1439054
2019-08-09,4351.0,4383.45,4242.3,4260.2,1024770
2019-08-13,4284.8,4284.95,4160.55,4169.3,412206
2019-08-14,4195.0,4300.0,4195.0,4220.0,577900
2019-08-16,4226.0,4244.35,4198.05,4203.55,507511
2019-08-19,4225.0,4269.0,4142.95,4169.0,397648
2019-08-20,4176.0,4176.0,4023.0,4023.7,725203
2019-08-21,4036.0,4074.0,3898.3,3907.95,827389
2019-08-22,3903.75,3942.15,3818.0,3838.2,672416
2019-08-23,3838.0,3899.4,3791.1,3868.0,782840
2019-08-26,3920.0,4060.0,3831.0,4055.0,987605
2019-08-27,4118.0,4241.5,4067.0,4129.95,1550124
2019-08-28,4135.7,4184.0,4086.05,4122.4,546107
2019-08-29,4105.0,4147.95,4045.5,4075.0,473494
2019-08-30,4095.0,4118.0,4017.0,4044.9,573655
2019-09-03,3990.25,4000.3,3851.0,3875.0,673108
2019-09-04,3898.0,3910.1,3832.1,3875.0,550218
2019-09-05,3899.0,3927.45,3872.5,3890.5,381107
2019-09-06,3905.0,3972.0,3884.05,3907.45,497387
2019-09-09,3914.6,3960.0,3890.0,3904.0,477324
2019-09-11,3939.95,3944.0,3892.6,3901.3,688805
2019-09-12,3920.0,4035.9,3918.5,4000.0,844082
2019-09-13,4004.95,4045.65,3934.0,4030.0,627612
2019-09-16,4019.7,4056.0,3975.0,3990.6,423354
2019-09-17,3961.0,3975.0,3881.1,3899.0,707101
2019-09-18,3910.1,3937.95,3885.05,3910.0,285467
2019-09-19,3910.0,3928.4,3838.0,3861.0,277478
2019-09-20,3860.0,4321.95,3852.65,4250.0,1751641
2019-09-23,4360.0,4439.0,4325.0,4420.0,973575
2019-09-24,4400.0,4406.4,4295.1,4305.0,445920
2019-09-25,4301.05,4340.0,4254.7,4277.85,486324
2019-09-26,4285.0,4411.4,4285.0,4392.0,674760
2019-09-27,4335.1,4419.65,4335.1,4385.0,371250
2019-09-30,4383.6,4390.05,4290.05,4363.0,474682
2019-10-01,4368.0,4410.0,4157.0,4218.0,361887
2019-10-03,4219.0,4219.0,4114.0,4141.0,319942
2019-10-04,4173.2,4183.3,3967.0,3979.6,475414
2019-10-07,3999.0,4008.8,3854.05,3880.0,412124
2019-10-09,3868.0,4061.0,3868.0,4059.0,801257
2019-10-10,4047.5,4079.85,3950.0,3977.0,389675
2019-10-11,3986.0,4099.85,3967.0,4075.0,624536
2019-10-14,4075.0,4199.15,4051.55,4181.0,467047
2019-10-15,4194.9,4219.2,4143.15,4205.0,349370
2019-10-16,4232.8,4298.0,4226.6,4267.35,322931
2019-10-17,4271.0,4280.0,4221.05,4254.05,333031
2019-10-18,4268.7,4362.9,4255.65,4272.2,538158
2019-10-22,4295.0,4409.9,4218.3,4250.8,984297
2019-10-23,4275.85,4299.0,4214.1,4251.15,431029
2019-10-24,4265.0,4330.0,4245.0,4289.95,883882
2019-10-25,4293.8,4306.8,4175.0,4199.0,585614
2019-10-27,4205.0,4275.0,4172.0,4181.0,60606
2019-10-29,4219.7,4219.7,4081.05,4130.0,772414
2019-10-30,4170.0,4206.85,4102.0,4120.65,612610
2019-10-31,4122.7,4166.0,4091.85,4143.5,761265
2019-11-01,4143.0,4178.75,4131.75,4168.95,254483
2019-11-04,4172.0,4296.7,4172.0,4237.5,872971
2019-11-05,4250.0,4250.0,4134.35,4145.0,385544
2019-11-06,4160.0,4176.9,4116.3,4126.1,415523
2019-11-07,4160.0,4235.15,4160.0,4184.95,612342
2019-11-08,4170.0,4194.85,4126.35,4140.0,370375
2019-11-11,4133.0,4179.95,4108.0,4136.2,275006
2019-11-13,4137.05,4172.4,4105.1,4122.35,517824
2019-11-14,4130.0,4132.0,3993.1,4012.95,572332
2019-11-15,4043.85,4094.0,4015.0,4079.95,620103
2019-11-18,4075.9,4145.15,4070.05,4117.7,497714
2019-11-19,4130.0,4130.0,4087.7,4097.0,559985
2019-11-20,4098.0,4130.0,4075.0,4104.0,836243
2019-11-21,4110.0,4110.0,4064.0,4064.0,212947
2019-11-22,4084.8,4096.75,4030.05,4070.05,221609
2019-11-25,4118.0,4129.0,4095.05,4113.45,412497
2019-11-26,4115.45,4149.8,4088.9,4126.25,674558
2019-11-27,4123.65,4249.0,4123.65,4240.0,639977
2019-11-28,4249.95,4300.0,4208.2,4299.0,780306
2019-11-29,4301.6,4337.5,4239.75,4255.0,457761
2019-12-02,4270.0,4320.0,4255.0,4286.95,467064
2019-12-03,4288.9,4294.55,4171.7,4220.0,312275
2019-12-04,4210.0,4230.75,4164.05,4202.0,271297
2019-12-05,4202.15,4270.0,4147.2,4159.25,483197
2019-12-06,4180.0,4196.2,4124.2,4161.2,227207
2019-12-09,4173.8,4192.0,4121.0,4160.0,233819
2019-12-10,4160.0,4165.25,4031.25,4040.0,549365
2019-12-11,4051.0,4063.85,3970.0,4001.7,473754
2019-12-12,4012.2,4032.0,3984.05,3998.0,397731
2019-12-13,4020.0,4091.5,4000.0,4083.0,546142
2019-12-16,4082.0,4084.95,4034.8,4055.25,508540
2019-12-17,4062.2,4145.0,4055.25,4113.15,446985
2019-12-18,4113.3,4119.95,4050.5,4071.0,818744
2019-12-19,4050.0,4082.6,4024.4,4027.4,373358
2019-12-20,4035.0,4146.15,4025.0,4078.0,1556505
2019-12-23,4115.0,4167.95,4068.35,4086.4,454357
2019-12-24,4115.0,4122.65,4074.0,4092.5,229126
2019-12-26,4097.0,4125.0,4048.75,4055.0,362502
2019-12-27,4087.0,4092.0,4045.0,4057.0,415911
2019-12-30,4073.9,4090.0,4043.6,4057.0,326315
2019-12-31,4051.95,4072.0,4030.0,4055.0,275886
2020-01-01,4060.0,4071.95,4045.0,4068.0,163474
2020-01-02,4069.9,4256.3,4068.15,4237.0,1457455
2020-01-03,4237.0,4258.0,4186.0,4218.25,633838
2020-01-06,4191.0,4199.75,4145.0,4146.85,462488
2020-01-07,4199.55,4254.0,4164.05,4239.95,522610
2020-01-08,4224.85,4331.9,4190.1,4308.0,1028906
2020-01-09,4337.0,4400.0,4332.0,4388.0,696059
2020-01-10,4388.1,4464.05,4366.9,4457.0,734429
2020-01-13,4457.55,4492.0,4451.6,4470.95,403400
2020-01-14,4465.0,4502.05,4422.85,4480.9,437849
2020-01-15,4451.05,4525.25,4410.0,4523.7,416242
2020-01-16,4520.0,4554.75,4453.05,4473.6,467284
2020-01-17,4440.0,4522.0,4411.3,4495.0,359784
2020-01-20,4500.0,4507.25,4452.0,4466.0,203635
2020-01-21,4455.0,4520.0,4440.05,4484.0,282136
2020-01-22,4505.0,4540.0,4463.05,4477.0,359109
2020-01-23,4470.0,4540.0,4446.05,4535.0,400290
2020-01-24,4554.0,4679.7,4453.5,4645.0,2124852
2020-01-27,4624.9,4753.8,4622.2,4690.0,1057349
2020-01-28,4670.0,4694.7,4585.35,4626.05,710520
2020-01-29,4625.0,4651.8,4560.0,4568.25,593849
2020-01-30,4569.0,4588.5,4465.25,4480.0,421857
2020-01-31,4502.3,4506.1,4405.0,4422.0,451373
2020-02-01,4422.0,4537.4,4194.85,4247.0,734808
2020-02-03,4265.0,4386.5,4237.5,4372.0,536912
2020-02-04,4394.95,4498.85,4381.2,4475.0,387096
2020-02-05,4477.0,4528.6,4397.75,4475.0,521472
2020-02-06,4480.0,4519.05,4442.7,4453.65,385283
2020-02-07,4476.4,4545.5,4449.65,4465.2,547407
2020-02-10,4487.0,4492.6,4391.0,4413.8,271373
2020-02-11,4447.7,4519.5,4433.0,4470.0,296174
2020-02-12,4492.7,4492.7,4439.95,4447.0,323311
2020-02-13,4439.95,4473.15,4415.0,4454.0,185737
2020-02-14,4469.0,4538.9,4393.6,4437.65,665193
2020-02-17,4443.9,4465.0,4401.1,4447.65,354428
2020-02-18,4433.6,4488.2,4371.0,4470.7,509022
2020-02-19,4494.0,4530.0,4455.0,4465.0,384506
2020-02-20,4450.0,4507.35,4420.0,4430.0,413363
2020-02-24,4415.0,4455.0,4320.0,4402.0,382512
2020-02-25,4397.5,4400.0,4330.75,4346.05,401262
2020-02-26,4320.25,4423.85,4286.05,4328.6,642571
2020-02-27,4332.55,4365.05,4277.05,4331.05,368708
2020-02-28,4270.0,4302.3,4200.0,4216.0,523302
2020-03-02,4255.0,4316.3,4078.9,4152.0,377746
2020-03-03,4179.9,4329.0,4159.1,4314.0,605548
2020-03-04,4310.05,4325.0,4117.0,4180.0,749806
2020-03-05,4182.05,4230.0,4151.7,4195.0,449734
2020-03-06,4092.6,4193.3,4010.0,4168.0,585129
2020-03-09,4070.0,4164.55,3995.0,4065.0,587548
2020-03-11,4070.0,4111.85,3963.5,4000.0,775182
2020-03-12,3890.0,3890.0,3614.0,3660.0,990228
2020-03-13,3470.3,4011.5,3114.0,3786.9,1372669
2020-03-16,3650.0,3660.0,3405.05,3520.0,975077
2020-03-17,3520.0,3575.0,3454.7,3507.95,562604
2020-03-18,3537.9,3537.9,3270.5,3302.95,789921
2020-03-19,3139.0,3389.75,2955.9,3195.0,788132
2020-03-20,3185.0,3656.8,3142.25,3561.0,824967
2020-03-23,3220.0,3282.3,3037.85,3054.9,882700
2020-03-24,3100.0,3227.9,2971.2,3030.0,1104314
2020-03-25,2968.2,3273.7,2910.05,3155.0,873750
2020-03-26,3230.0,3385.0,3155.6,3256.0,930941
2020-03-27,3390.0,3390.0,3102.5,3143.6,470409
2020-03-30,3116.0,3150.0,3070.0,3089.85,507294
2020-03-31,3140.0,3279.0,3100.0,3214.0,637131
2020-04-01,3245.0,3258.0,3105.25,3142.0,389512
2020-04-03,3189.0,3189.0,3025.0,3032.95,405453
2020-04-07,3184.95,3345.75,3080.25,3274.0,645355
2020-04-08,3241.0,3384.85,3197.3,3256.45,647299
2020-04-09,3301.0,3389.8,3258.5,3347.1,500740
2020-04-13,3347.1,3631.2,3290.6,3486.05,1106805
